program,type,fy,state_abbr,GEOID,NAME,population,B01003_001M,mhi,B19013_001M,below_poverty,B17001_002M,white_non_hispanic,B03002_003M,pct_below_poverty,pct_poc,place_name
CW,srf,25,MO,2925957,"Fremont Hills city, Missouri",1272,348,128333,25652,35,31,1203,327,2.751572327044025,5.424528301886795,Fremont Hills
CW,srf,25,NY,3625230,"Fallsburg CDP, New York",1996,293,32679,27059,534,225,937,260,26.753507014028056,53.056112224448896,Fallsburg
CW,srf,25,ME,2309585,"Calais city, Maine",3078,21,45250,9210,482,196,2876,103,15.659519168291098,6.562703053931131,Calais
CW,srf,25,OH,3983384,"West Farmington village, Ohio",560,152,57159,13611,126,104,548,150,22.5,2.142857142857153,West Farmington
CW,srf,25,AL,0180496,"Wedowee town, Alabama",906,217,36827,8479,153,112,461,129,16.887417218543046,49.11699779249447,Wedowee
CW,srf,25,OH,3945094,"Louisville city, Ohio",9500,25,62287,12992,824,336,9107,164,8.673684210526316,4.136842105263156,Louisville
CW,srf,25,ME,2324740,"Farmington CDP, Maine",4318,444,40350,5913,835,313,3894,481,19.33765632237147,9.819360815192226,Farmington
CW,srf,25,SC,4541335,"Lexington town, South Carolina",23665,38,78164,8469,1872,499,18088,719,7.9104162264948235,23.566448341432505,Lexington
CW,srf,25,FL,1264175,"Sarasota city, Florida",55508,64,68870,3974,7203,941,36213,1078,12.976507890754485,34.76075520645672,Sarasota
CW,srf,25,OH,3922974,"Dupont village, Ohio",312,128,41136,22491,70,76,311,129,22.435897435897438,0.3205128205128176,Dupont
CW,srf,25,VA,5107480,"Big Stone Gap town, Virginia",5221,24,52663,19433,639,375,4044,171,12.239034667688182,22.543574027963984,Big Stone Gap
CW,srf,25,AL,0119648,"Daphne city, Alabama",27861,28,80657,4433,2581,778,21097,1152,9.2638455188256,24.277664118301573,Daphne
CW,srf,25,AR,0564730,"Smackover city, Arkansas",1975,379,52500,15542,387,141,1357,287,19.59493670886076,31.291139240506325,Smackover
CW,srf,25,TX,4863188,"Rosebud city, Texas",1108,315,38036,19344,252,134,625,209,22.743682310469314,43.592057761732846,Rosebud
CW,srf,25,PA,4253368,"New Castle city, Pennsylvania",21863,24,39948,3874,5598,693,16904,351,25.604903261217583,22.682157069020718,New Castle
CW,srf,25,SD,4607580,"Brookings city, South Dakota",23530,25,57824,5271,3356,619,20263,272,14.262643433914151,13.884402889927756,Brookings
CW,srf,25,PA,4205680,"Benton borough, Pennsylvania",502,138,36500,17837,119,78,480,134,23.705179282868528,4.382470119521912,Benton
CW,srf,25,SD,4601500,"Andover town, South Dakota",44,16,38750,18144,4,4,38,15,9.090909090909092,13.63636363636364,Andover
CW,srf,25,VA,5107976,"Bland CDP, Virginia",433,225,71000,24372,35,45,433,225,8.083140877598153,0,Bland
CW,srf,25,FL,1253725,"Pace CDP, Florida",25657,1538,75761,9514,3154,1039,21527,1655,12.29294149744709,16.096971586701486,Pace
CW,srf,25,AZ,0428030,"Globe city, Arizona",7230,22,64516,4196,1162,339,2992,395,16.07192254495159,58.61687413554634,Globe
CW,srf,25,NY,3646998,"Middleport village, New York",1972,203,59773,8179,256,102,1815,192,12.981744421906694,7.961460446247457,Middleport
CW,srf,25,NJ,3444010,"Marlboro CDP, New Jersey",75,39,93125,27247,2,4,69,37,2.666666666666667,8,Marlboro
CW,srf,25,OK,4034750,"Hinton town, Oklahoma",4811,66,58491,9945,601,184,2697,255,12.492205362710456,43.940968613593846,Hinton
CW,srf,25,AL,0119336,"Dadeville city, Alabama",3062,20,46477,27517,521,319,1969,434,17.015022860875245,35.69562377531025,Dadeville
CW,srf,25,CA,0631372,"Groveland CDP, California",591,219,55313,24815,97,87,495,201,16.412859560067684,16.24365482233503,Groveland
CW,srf,25,WI,5526350,"Fontana-on-Geneva Lake village, Wisconsin",1545,188,102955,13784,109,56,1458,181,7.055016181229773,5.631067961165044,Fontana-on-Geneva Lake
CW,srf,25,TX,4862168,"Rio Grande City city, Texas",15256,35,44307,6875,4423,822,556,386,28.99187205034085,96.35553224960671,Rio Grande City
CW,srf,25,OR,4103650,"Baker City city, Oregon",10110,25,54063,6159,1333,305,9034,164,13.184965380811079,10.642927794263102,Baker City
CW,srf,25,MT,3079825,"Whitefish city, Montana",8098,27,69919,11865,536,240,7660,213,6.618918251420104,5.408742899481354,Whitefish
CW,srf,25,WV,5424580,"Elkins city, West Virginia",6935,31,39875,7206,1112,299,6283,206,16.03460706560923,9.401586157173753,Elkins
CW,srf,25,FL,1210275,"Cape Coral city, Florida",198912,49,72474,2918,19497,2462,133222,2953,9.801821911196912,33.024654118404115,Cape Coral
CW,srf,25,ME,2305665,"Blue Hill CDP, Maine",950,308,NA,NA,203,185,929,309,21.36842105263158,2.2105263157894797,Blue Hill
CW,srf,25,SC,4568875,"Starr town, South Carolina",194,115,49167,22133,51,39,170,109,26.288659793814436,12.371134020618555,Starr
CW,srf,25,CO,0825280,"Evans city, Colorado",22092,32,75544,7477,3334,753,9977,1038,15.091435813869275,54.838855694369,Evans
CW,srf,25,MN,2734784,"Lake Park city, Minnesota",602,137,63125,21073,43,33,520,108,7.142857142857142,13.621262458471762,Lake Park
CW,srf,25,FL,1224500,"Fort White town, Florida",576,233,48935,4646,120,96,372,162,20.833333333333336,35.41666666666666,Fort White
CW,srf,25,MO,2947036,"Meadville city, Missouri",511,138,67961,10594,8,8,496,138,1.5655577299412915,2.9354207436399236,Meadville
CW,srf,25,AL,0154168,"New Hope city, Alabama",2875,19,76680,32799,244,171,2778,90,8.486956521739131,3.373913043478254,New Hope
CW,srf,25,IN,1821070,"Elwood city, Indiana",8339,48,52139,4714,1364,435,7845,222,16.356877323420075,5.923971699244518,Elwood
CW,srf,25,IA,1944490,"Lenox city, Iowa",1488,139,66615,15591,89,43,964,135,5.981182795698925,35.215053763440864,Lenox
CW,srf,25,NY,3666993,"Sherrill city, New York",3057,19,86821,8992,192,87,2811,160,6.280667320902846,8.0471050049067685,Sherrill
CW,srf,25,NY,3654452,"Odessa village, New York",553,139,81875,31724,53,45,520,135,9.584086799276673,5.967450271247742,Odessa
CW,srf,25,TX,4804504,"Athens city, Texas",12878,35,54828,15678,1993,657,6112,637,15.476005590930269,52.53921416369001,Athens
CW,srf,25,FL,1216800,"DeFuniak Springs city, Florida",6072,22,56455,10385,1063,390,3909,492,17.506587615283266,35.62252964426878,DeFuniak Springs
CW,srf,25,ME,2380250,"Washburn CDP, Maine",875,166,35000,12641,140,61,830,166,16,5.142857142857139,Washburn
CW,srf,25,IA,1986565,"Winthrop city, Iowa",1035,168,62396,11199,50,35,1000,158,4.830917874396135,3.381642512077292,Winthrop
CW,srf,25,IA,1983325,"Wellsburg city, Iowa",730,122,60750,11968,49,30,716,117,6.712328767123288,1.9178082191780845,Wellsburg
CW,srf,25,IA,1973110,"Sigourney city, Iowa",1835,216,49688,12261,230,130,1787,215,12.534059945504087,2.6158038147138996,Sigourney
CW,srf,25,OH,3907972,"Bowling Green city, Ohio",30157,31,41346,6103,7760,875,24684,469,25.732002520144576,18.148356932055577,Bowling Green
CW,srf,25,IN,1850760,"Monticello city, Indiana",5488,17,48847,7084,455,175,4918,204,8.290816326530612,10.386297376093296,Monticello
CW,srf,25,AL,0142016,"Leesburg town, Alabama",756,204,50769,18002,104,60,703,193,13.756613756613756,7.010582010582013,Leesburg
CW,srf,25,GA,1382468,"White city, Georgia",819,287,63750,33532,74,55,656,234,9.035409035409035,19.902319902319903,White
CW,srf,25,GA,1331096,"Fort Valley city, Georgia",8821,29,31807,11742,2611,562,1789,456,29.599818614669537,79.71885273778483,Fort Valley
CW,srf,25,IA,1919945,"Denison city, Iowa",8316,280,57744,10739,1702,634,3410,441,20.466570466570467,58.994708994708994,Denison
CW,srf,25,IA,1966360,"Rembrandt city, Iowa",179,46,51250,28187,47,30,141,39,26.256983240223462,21.229050279329613,Rembrandt
CW,srf,25,SD,4602900,"Avon city, South Dakota",707,208,49750,15637,253,179,688,207,35.785007072135784,2.6874115983026883,Avon
CW,srf,25,NY,3675803,"Tuxedo Park village, New York",700,197,250001,NA,13,12,510,145,1.8571428571428572,27.142857142857153,Tuxedo Park
CW,srf,25,NY,3633139,"Hempstead village, New York",58557,45,80350,8669,9211,1433,2923,457,15.729972505422069,95.00828252813498,Hempstead
CW,srf,25,WI,5557100,"New Richmond city, Wisconsin",10158,28,78077,13186,600,256,9302,332,5.906674542232723,8.426855680252018,New Richmond
CW,srf,25,WI,5555950,"Nelson village, Wisconsin",341,67,64375,7458,27,13,328,60,7.9178885630498534,3.812316715542522,Nelson
CW,srf,25,WI,5545475,"Lomira village, Wisconsin",2674,23,63750,6653,233,99,2399,152,8.713537771129394,10.284218399401652,Lomira
CW,srf,25,WI,5523800,"Elroy city, Wisconsin",1543,209,57583,3807,216,83,1433,200,13.998703823720026,7.128969539857422,Elroy
CW,srf,25,VA,5101528,"Altavista town, Virginia",3370,16,39761,7500,334,151,2215,240,9.910979228486646,34.272997032640944,Altavista
CW,srf,25,PA,4262920,"Punxsutawney borough, Pennsylvania",5730,21,43160,4755,1093,363,5561,72,19.07504363001745,2.94938917975567,Punxsutawney
CW,srf,25,SC,4523830,"Estill town, South Carolina",2230,589,33405,18383,736,285,109,85,33.00448430493274,95.11210762331838,Estill
CW,srf,25,FL,1203675,"Bartow city, Florida",19424,32,60974,4899,2875,798,10691,1035,14.801276771004943,44.959843492586494,Bartow
CW,srf,25,MN,2730302,"Hoyt Lakes city, Minnesota",2095,384,70583,20869,110,57,1898,369,5.250596658711217,9.403341288782812,Hoyt Lakes
CW,srf,25,AZ,0462000,"Safford city, Arizona",10112,26,64860,8414,1442,291,4429,466,14.260284810126583,56.20055379746836,Safford
CW,srf,25,NJ,3445210,"Medford Lakes borough, New Jersey",4263,20,139879,22864,15,25,3869,308,0.3518648838845883,9.242317616701854,Medford Lakes
CW,srf,25,PA,4277784,"Tunkhannock borough, Pennsylvania",1635,234,55542,5215,318,120,1525,223,19.449541284403672,6.727828746177366,Tunkhannock
CW,srf,25,UT,4962470,"Provo city, Utah",114400,62,57943,2432,25319,1445,83095,1679,22.131993006993007,27.36451048951048,Provo
CW,srf,25,NJ,3410750,"Carteret borough, New Jersey",25161,40,79049,7757,2544,889,5423,583,10.11088589483725,78.44680259131195,Carteret
CW,srf,25,IL,1729041,"Germantown village, Illinois",1199,170,76467,8654,66,45,1163,169,5.5045871559633035,3.002502085070887,Germantown
CW,srf,25,VT,5011875,"Castleton CDP, Vermont",905,92,NA,NA,18,44,816,106,1.9889502762430937,9.834254143646405,Castleton
CW,srf,25,ND,3875420,"Stanton city, North Dakota",548,209,56042,21150,78,71,531,201,14.233576642335766,3.102189781021906,Stanton
CW,srf,25,IA,1978915,"Tripoli city, Iowa",1207,228,71641,8152,43,30,1132,218,3.5625517812758902,6.213753106876553,Tripoli
CW,srf,25,IA,1923115,"Dyersville city, Iowa",4318,61,71571,10273,134,91,3924,282,3.1032885595182953,9.124594719777676,Dyersville
CW,srf,25,MT,3000175,"Absarokee CDP, Montana",869,172,56786,27350,87,44,793,163,10.01150747986191,8.745684695051779,Absarokee
CW,srf,25,CO,0806530,"Bethune town, Colorado",217,79,42917,25063,58,38,114,52,26.72811059907834,47.46543778801844,Bethune
CW,srf,25,CA,0653980,"Orange city, California",138728,74,109335,4829,12263,1586,56896,2116,8.839599792399516,58.98737097053227,Orange
CW,srf,25,MO,2971062,"Strafford city, Missouri",2570,25,57266,7415,405,242,2373,117,15.758754863813229,7.6653696498054416,Strafford
CW,srf,25,MO,2913978,"Clarence city, Missouri",936,191,28843,4385,288,126,878,185,30.76923076923077,6.196581196581192,Clarence
CW,srf,25,IA,1933960,"Hampton city, Iowa",4328,17,48897,7328,825,279,3247,154,19.06192236598891,24.976894639556377,Hampton
CW,srf,25,IA,1929595,"Galva city, Iowa",444,100,66250,16115,97,74,407,96,21.846846846846844,8.333333333333343,Galva
CW,srf,25,IA,1907840,"Boyden city, Iowa",719,153,81250,10162,82,85,632,142,11.404728789986091,12.10013908205842,Boyden
CW,srf,25,FL,1218575,"Dunedin city, Florida",36089,54,63824,4792,2959,528,30606,1075,8.199174263626036,15.192995095458457,Dunedin
CW,srf,25,OK,4080450,"Westville town, Oklahoma",1672,326,32600,8027,435,160,833,200,26.016746411483254,50.17942583732057,Westville
CW,srf,25,IN,1849716,"Milltown town, Indiana",883,238,56071,5732,149,78,857,225,16.874292185730464,2.944507361268407,Milltown
CW,srf,25,MI,2627740,"Fennville city, Michigan",1876,318,55625,16887,436,159,1025,189,23.240938166311302,45.36247334754797,Fennville
CW,srf,25,MS,2814260,"Cleveland city, Mississippi",11082,58,42005,4788,2738,513,4415,459,24.706731636888648,60.160620826565605,Cleveland
CW,srf,25,NE,3106470,"Broadwater village, Nebraska",114,46,43750,17784,18,13,77,28,15.789473684210526,32.45614035087719,Broadwater
CW,srf,25,FL,1242625,"Malabar town, Florida",2982,16,99954,35752,107,73,2549,268,3.588195841716969,14.520456069751845,Malabar
CW,srf,25,SD,4666260,"Valley Springs city, South Dakota",963,265,94722,26885,43,30,939,266,4.46521287642783,2.4922118380062273,Valley Springs
CW,srf,25,MS,2829180,"Greenville city, Mississippi",29495,45,35148,3659,9239,1036,4440,381,31.323953212408885,84.9466011188337,Greenville
CW,srf,25,IA,1900910,"Albia city, Iowa",3705,13,58894,15654,488,204,3401,90,13.171390013495277,8.205128205128204,Albia
CW,srf,25,SC,4574680,"Ware Shoals town, South Carolina",1934,652,32754,7895,929,540,1062,289,48.03516028955532,45.08790072388832,Ware Shoals
CW,srf,25,PA,4276184,"Taylor borough, Pennsylvania",6274,19,57667,10725,1133,363,4881,401,18.058654765699714,22.202741472744663,Taylor
CW,srf,25,TX,4835492,"Huntington city, Texas",3489,1173,46809,17882,406,262,3054,1095,11.636572083691602,12.467755803955285,Huntington
CW,srf,25,OR,4136750,"Island City city, Oregon",1054,202,63594,11070,62,38,933,182,5.88235294117647,11.480075901328263,Island City
CW,srf,25,IA,1965640,"Randolph city, Iowa",266,107,60625,37635,9,7,229,101,3.3834586466165413,13.909774436090231,Randolph
CW,srf,25,IA,1940845,"Keokuk city, Iowa",9868,36,47571,3965,1850,315,8567,301,18.747466558573166,13.184029185245237,Keokuk
CW,srf,25,TX,4807864,"Bertram city, Texas",1832,456,61688,7543,272,192,1070,257,14.847161572052403,41.593886462882104,Bertram
CW,srf,25,MT,3064975,"Ryegate town, Montana",245,85,45000,11546,63,56,224,80,25.71428571428571,8.57142857142857,Ryegate
CW,srf,25,TX,4857200,"Pharr city, Texas",79434,46,45016,5407,24052,2510,3671,668,30.279225520557944,95.37855326434524,Pharr
CW,srf,25,KS,2014600,"Coffeyville city, Kansas",8842,32,41220,4397,1877,371,5438,290,21.228228907486994,38.49807735806379,Coffeyville
CW,srf,25,MN,2762500,"Starbuck city, Minnesota",1269,126,57167,11472,188,77,1141,121,14.814814814814813,10.08668242710796,Starbuck
CW,srf,25,NC,3747000,"Newton city, North Carolina",13173,30,57918,3893,1688,569,8485,688,12.81408942533971,35.58794503909512,Newton
CW,srf,25,VA,5135624,"Harrisonburg city, Virginia",51784,NA,56050,1802,12123,863,33029,179,23.41070600957825,36.21775065657346,Harrisonburg
CW,srf,25,MI,2638640,"Holland city, Michigan",34186,51,69152,7463,3522,797,22062,989,10.302462996548295,35.464810156204294,Holland
CW,srf,25,NC,3712860,"Clayton town, North Carolina",26837,72,71698,5499,2085,704,15577,1141,7.769124715877333,41.956999664642105,Clayton
CW,srf,25,MI,2612480,"Caledonia village, Michigan",1808,355,92500,15486,65,45,1657,333,3.5951327433628317,8.35176991150442,Caledonia
CW,srf,25,WI,5501325,"Almena village, Wisconsin",742,147,43720,1682,98,60,640,124,13.20754716981132,13.746630727762792,Almena
CW,srf,25,FL,1259325,"Quincy city, Florida",7811,28,33786,2588,3388,726,1168,324,43.374727947765976,85.04672897196262,Quincy
CW,srf,25,IA,1924735,"Elkhart city, Iowa",553,130,73636,14686,63,52,508,122,11.39240506329114,8.137432188065091,Elkhart
CW,srf,25,MT,3058375,"Plentywood city, Montana",1781,197,66607,9327,220,86,1579,167,12.352610892756879,11.341942728804042,Plentywood
CW,srf,25,WV,5403292,"Athens town, West Virginia",1146,427,61667,16752,102,64,1021,388,8.900523560209423,10.907504363001735,Athens
CW,srf,25,CO,0844100,"La Veta town, Colorado",830,224,48297,12680,91,54,719,206,10.963855421686747,13.373493975903614,La Veta
CW,srf,25,MD,2469925,"Salisbury city, Maryland",32960,71,53309,3690,7503,1201,14740,921,22.76395631067961,55.279126213592235,Salisbury
CW,srf,25,IA,1945030,"Lidderdale city, Iowa",171,52,68750,11924,17,17,161,48,9.941520467836257,5.847953216374265,Lidderdale
CW,srf,25,IA,1933465,"Guttenberg city, Iowa",1667,260,50833,7435,249,118,1607,243,14.937012597480503,3.5992801439711997,Guttenberg
CW,srf,25,IA,1915825,"Conrad city, Iowa",1234,168,67500,4363,81,57,1124,157,6.564019448946515,8.91410048622366,Conrad
CW,srf,25,CA,0661096,"Riverdale CDP, California",2756,625,55458,18852,384,314,498,263,13.933236574746008,81.93033381712627,Riverdale
CW,srf,25,MN,2746348,"Nisswa city, Minnesota",1733,235,94650,13513,89,48,1619,224,5.135603000577034,6.578188113098676,Nisswa
CW,srf,25,GA,1376476,"Tifton city, Georgia",17059,36,42200,7081,3774,953,7831,837,22.12321941497157,54.0946128143502,Tifton
CW,srf,25,OH,3962190,"Perrysville village, Ohio",803,211,45000,17048,122,74,708,180,15.193026151930262,11.830635118306361,Perrysville
CW,srf,25,TX,4802188,"Alto town, Texas",1101,283,37955,19947,348,180,420,147,31.607629427792915,61.85286103542234,Alto
CW,srf,25,NY,3661489,"Richfield Springs village, New York",1240,352,54643,17907,316,235,1110,349,25.483870967741932,10.483870967741936,Richfield Springs
CW,srf,25,CA,0631568,"Gustine city, California",6122,14,51636,28325,254,176,2246,694,4.148970924534466,63.31264292714799,Gustine
CW,srf,25,TX,4830476,"Grand Saline city, Texas",3137,18,37823,17124,665,280,2020,313,21.198597386037616,35.60726809053236,Grand Saline
CW,srf,25,MN,2743864,"Moorhead city, Minnesota",44443,72,68680,4059,7634,1204,36476,449,17.17705825439327,17.92633260580969,Moorhead
CW,srf,25,PA,4270880,"Sinking Spring borough, Pennsylvania",4261,21,80565,15866,384,252,3074,300,9.011969021356489,27.857310490495195,Sinking Spring
CW,srf,25,NJ,3445330,"Mendham borough, New Jersey",4968,19,212550,36738,98,51,4192,309,1.9726247987117553,15.619967793880846,Mendham
CW,srf,25,WI,5534825,"Hillsboro city, Wisconsin",1318,164,58281,13304,182,75,1248,164,13.808801213960548,5.311077389984831,Hillsboro
CW,srf,25,MT,3008950,"Bozeman city, Montana",53500,39,74113,3203,7285,768,46447,592,13.616822429906541,13.183177570093463,Bozeman
CW,srf,25,CA,0677392,"Sutter Creek city, California",2659,15,59028,5032,176,152,2165,241,6.61902971041745,18.57841293719443,Sutter Creek
CW,srf,25,FL,1264875,"Sebring city, Florida",11006,39,38024,7929,2934,604,6064,530,26.65818644375795,44.90278030165364,Sebring
CW,srf,25,TX,4803000,"Amarillo city, Texas",200360,47,60628,1312,30818,2665,104556,1577,15.381313635456179,47.81593132361749,Amarillo
CW,srf,25,MI,2639540,"Howell city, Michigan",10067,30,53953,3130,526,184,8817,257,5.224992549915566,12.416807390483768,Howell
CW,srf,25,NC,3731060,"Hickory city, North Carolina",43352,58,58251,3489,6931,1000,28393,1200,15.987728363166637,34.50590514855139,Hickory
CW,srf,25,MI,2607520,"Benton Harbor city, Michigan",9101,24,26592,6456,3979,741,681,278,43.72047027799143,92.51730579057246,Benton Harbor
CW,srf,25,NH,3340340,"Lancaster CDP, New Hampshire",2260,252,67331,27549,184,137,2200,246,8.141592920353983,2.654867256637175,Lancaster
CW,srf,25,NH,3314580,"Conway CDP, New Hampshire",3847,544,46771,22881,607,391,3684,536,15.77852872368079,4.23706784507408,Conway
CW,srf,25,OH,3930702,"Gnadenhutten village, Ohio",1383,261,71394,8104,65,60,1365,262,4.6999276934201015,1.3015184381778795,Gnadenhutten
CW,srf,25,FL,1245750,"Milton city, Florida",10254,45,70299,2830,911,244,8310,595,8.884337819387556,18.958455236980683,Milton
CW,srf,25,AL,0131024,"Grand Bay CDP, Alabama",3607,553,72125,24844,119,135,2728,489,3.2991405600221793,24.36928195176047,Grand Bay
CW,srf,25,AZ,0468990,"Springerville town, Arizona",2006,388,48475,4337,172,69,1382,347,8.574277168494516,31.10667996011965,Springerville
